review_id,title,author,author_url,version,rating,review,vote_count
1975298651,Fun game but,ken27pop,https://itunes.apple.com/us/reviews/id523756908,1.1,4,This game has too many adds if you want to play a fun game with no interruptions then this is not the game for you,0
1770665355,Good game but a lot of ads,Inddirea,https://itunes.apple.com/us/reviews/id463229466,1.1,1,This game is good it just has a lot of ads when u try and touch your screen oh and they only give the person 5 days that is not enough and they only give u 8 Energy to do the work out and they person is really fat,0
1712809271,Hi,Camryn.sea6,https://itunes.apple.com/us/reviews/id593396452,1.1,4,It is a good game but you can only do so much with your 8 energy points,0
1685110772,Boring,appl0ver266,https://itunes.apple.com/us/reviews/id558818244,1.1,1,This game is total trash,0
1670314987,What presidents are in the game,Ydhdhisieighghd,https://itunes.apple.com/us/reviews/id481394069,1.1,2,AVxLoI4YQ8c_oJpdS59i,0
1665011187,Stop it,Konner10,https://itunes.apple.com/us/reviews/id458620390,1.1,1,Stop asking me to rate your game,0
1643446514,Good but,Bruh rules,https://itunes.apple.com/us/reviews/id38019518,1.1,4,It bugs you a lot about supporting them so if you say no it repeats over and over so you basically have to that's why I'm typing this I have to,0
1614738185,Election,katyandjames,https://itunes.apple.com/us/reviews/id570942461,1.1,5,Fun to play,0
1584956805,Good,Myapps586,https://itunes.apple.com/us/reviews/id555151166,1.1,4,Good game wish it wouldn't ask me to make a review every time I get into it,0
1552619862,1223456790964323677,/22257886459,https://itunes.apple.com/us/reviews/id470499610,1.1,1,Make sure you write a review before you even play it for 15 minutes,0
1513614142,Lol,Jay29v,https://itunes.apple.com/us/reviews/id459249676,1.1,5,The best game forever!!,0
1506318969,Okay.,Just-me-Jacky,https://itunes.apple.com/us/reviews/id540526270,1.1,2,It's an okay game. Thought it would be a little more fun but it's fine for whenever you are bored and having nothing else to do.,0
1490266973,Brig,James McNea,https://itunes.apple.com/us/reviews/id312203933,1.1,4,It ok but soooooooooo glad trump pence wom,0
1488625345,Cool,Love lionlake,https://itunes.apple.com/us/reviews/id216757423,1.1,5,This game is fun,0
1487346465,Good game,rainyxnightshade,https://itunes.apple.com/us/reviews/id161392242,1.1,4,This game is very good with the game play and easy enough to play it. And it is pretty addicting too. The only reason why I am giving this game four stars instead of five is due to the graphics of the game. The graphics are a bit subpar but the game itself is really fun. I would recommend anyone download this game.,0
1486327726,Cool,Trumpslayer,https://itunes.apple.com/us/reviews/id335550151,1.1,5,Awsome,0
1480395279,"Asked me to leave a review, so I did.",tavion1084,https://itunes.apple.com/us/reviews/id451069870,1.1,3,This is an app. It is a game. You can play it. It asked me to rate it before I had played it.,0
1474796055,Amazing,Loveyarategirl,https://itunes.apple.com/us/reviews/id532028677,1.1,5,This game brings me joy playing it it's talented creative minded using the presidential candidates for this game love it lots !!,0
1469606540,Donald Trump vs Gilary Clinton,Mejor con IPhone 5,https://itunes.apple.com/us/reviews/id514811369,1.1,5,Is very funny this game 100% recommended,0
1469314788,Crap ads,Gwogwogwogwog,https://itunes.apple.com/us/reviews/id522714147,1.1,1,Crap ads,0
1467804257,Cool,Rosepetal413,https://itunes.apple.com/us/reviews/id361315206,1.1,5,Love making fun of politicians. But you need Jill stein and Gary Johnson on there,0
1467800716,It's fun to play.,British Rocker,https://itunes.apple.com/us/reviews/id42142136,1.1,4,"It's fun to play, I enjoyed it especially with all the drama with the election.",0
1447660088,To many adds,Kaylee R. Lopez,https://itunes.apple.com/us/reviews/id516258097,1.1,1,To many adds,0
1445696707,Awesome!,MysticsLatta12Googleit,https://itunes.apple.com/us/reviews/id394289452,1.1,5,<3 lit,0
1445226
