review_id,title,author,author_url,version,rating,review,vote_count
2120645128,Nibrav,Dudbroman,https://itunes.apple.com/us/reviews/id506120223,1.2,5,Look at the top of his head,0
1303745859,crap,rebdomain,https://itunes.apple.com/us/reviews/id404281182,1.2,1,horrible,0
1298353143,A Fantastic Game,Shawn Coe,https://itunes.apple.com/us/reviews/id482245646,1.2,5,This game is a perfect mix of fun and funny to make it a very fun experience that is definitely worth the time. Beware it is challenging and it will make you rage. :),0
1287614368,Horrible game,Kkkkfjfjfiuhfhjd,https://itunes.apple.com/us/reviews/id431361102,1.2,1,This is the most hardest stupidest games ever,0
1262609365,Superb!!,Kate_Treo,https://itunes.apple.com/us/reviews/id341780986,1.2,5,Awesomest game ever!!!! I love it..This game is great! Enjoy playing it.,0
1262593000,Fun game,T-Katie456,https://itunes.apple.com/us/reviews/id342190949,1.2,5,This is one of 2 games I have on my phone. Awesome & fun game! Very entertaining! Download it ASAP!,0
1262572895,Love it,Fiona S..,https://itunes.apple.com/us/reviews/id342953541,1.2,5,This is cool. And love. This is the game I can't stop playing for a hour (4) and nice music. Completely recommended.,0
1262550202,Wow,KatieKicker,https://itunes.apple.com/us/reviews/id343332954,1.2,5,"Excellent graphics, great sound, and wonderful gameplay. Thoroughly enjoy it! It motivates me for loosing weight.",0
1262528782,Thank for creating this!!!,"Nancy R,",https://itunes.apple.com/us/reviews/id342955359,1.2,5,This game is superb with an ultimate Furry experience with Outstanding graphics . One of the sweetest game I have played,0
1262508051,Cool,Diamondbox34,https://itunes.apple.com/us/reviews/id343336488,1.2,5,"Thanks a lot. Game is amazing, very cool. i love it!!!!!!!!",0
1262481412,Addictive fun!,David Warner 1980,https://itunes.apple.com/us/reviews/id442414734,1.2,5,The game is simply fabulous! My son is addicted to this game. Very inspiration as well.,0
1262462906,Totally awesome,Nicole. Salvador,https://itunes.apple.com/us/reviews/id342954337,1.2,5,"This game has great graphics, and I have yet to experience a problem of any kind--no crashes, resets, or anything. Great fun--I highly recommend this app!",0
1262446446,TheBestGameEver,Samantha Kaplan,https://itunes.apple.com/us/reviews/id341056650,1.2,5,"Loved This Game, One Of The Best Game I Have Ever Played And I Have Had It For 5 Months And Normally Have Games For A Week Or 2 . I will never delete this from my phone.",0
1262430331,Fat guy climb,The Great Man.,https://itunes.apple.com/us/reviews/id348448002,1.2,5,That boy is good because it tells you how to get fit. He looks so cute as well.,0
1262404804,Really fun game!!,Tanya.^_^,https://itunes.apple.com/us/reviews/id347508083,1.2,5,"Incredible Fun, addictive and superb graphics. Much better than fit the fat. Genius game",0
1262204347,Run stairs lose weight see results!,Melissa6584,https://itunes.apple.com/us/reviews/id224674809,1.2,5,It's fun watching the guy lose lbs as you play the game! It's a little slow but it's also slow to lose a lb in real life too!!,0
1262173587,Fat guys are funny,Phill kfp,https://itunes.apple.com/us/reviews/id151613690,1.2,5,Which is why I downloaded this game. It's actually pretty addicting and requires quick thinking and good hand eye coordination. I played for a while but couldn't really see a lot of weight loss. When I got down to 350 lbs I finally noticed that my guy got a little skinnier. I'll be playing this just to see how skinny he gets!!!,0
1248551815,Fat,PoopyGop,https://itunes.apple.com/us/reviews/id439352839,1.1,1,Fat,0
1115141837,Definitely a keeper!!,OMG 1953,https://itunes.apple.com/us/reviews/id346881083,1.0,5,Fantastic game to have some fun in spare time.,1
1115120768,Awesome…..,Jennifer Anderson.,https://itunes.apple.com/us/reviews/id347295323,1.0,5,"I love this game it really helped me work out, great inspiration. LOL!",1
1115084697,The best game ever..,Nick Gomez.,https://itunes.apple.com/us/reviews/id347299765,1.0,5,I can't stop playing this game,1
1115037645,I am fat and I have too practise it too,Michelle Blair,https://itunes.apple.com/us/reviews/id347296256,1.0,5,"This game is funny and awesome, I love it, you should play it too, its awesome!",1
1114628580,I love this game….,Williams Norway,https://itunes.apple.com/us/reviews/id347301173,1.0,5,I love it because there is a man that needs to loose weight and I am helping him the best possible way…lol,1
1114601211,So happy to found this game…..,Micheal White,https://itunes.apple.com/us/reviews/id346881920,1.0,5,It cheers me up whenever I play this. I strongly recommend this.,1
1114558541,Wow!!,Moonsungater17,https://itunes.apple.com/us/reviews/id347144749,1.0,5,Brilliant game to play when I am bored.,1
1114489158,Loved it,BoscoTbrain,https://itunes.apple.com/us/reviews/id347140184,1.0,5,"This is so beautiful for some fun and laugh, love to see him jumping hard.",1
1114078897,Adorable fat guy!!,Rich III.,https://itunes.apple.com/us/reviews/id346880056,1.0,5,Get this game. Extremely fun with the little fat guy who is trying to loose weight jumping!!,1
1113907894,Burning those calories,Aschwartz2011,https://itunes.apple.com/us/reviews/id4716220,1.0,5,I hope thumbs burn calories because I'm not putting this down,0
