review_id,title,author,author_url,version,rating,review,vote_count
3175672456,Add more,I could not live without,https://itunes.apple.com/us/reviews/id268370172,1.6,5,"Please add
And all the lucky blocks and The drops

 all the mods on Minecraft",0
3175639938,F,Minecraft rues,https://itunes.apple.com/us/reviews/id34817612,1.6,5,Unspeakablegaming rocks!,0
3175296100,Great,14 chunks,https://itunes.apple.com/us/reviews/id216511751,1.6,4,The game dun but the camera is broken so please fix it,0
3175148998,We need Minecraft more realistic!,piez r gud,https://itunes.apple.com/us/reviews/id692475923,1.6,5,Cause if we have more realistic stuff everything would be so much fun!,0
3174962520,Great game,Wolf quest🐺🐺,https://itunes.apple.com/us/reviews/id602092246,1.6,5,It’s a great game,0
3174498402,ADD ENTITY DATA,Domikava,https://itunes.apple.com/us/reviews/id604778061,1.6,5,"Please add entity data, it would Minecraft a much better experience",0
3173634885,Constant crashing with no fix,TangoMikeO,https://itunes.apple.com/us/reviews/id718482222,1.6,1,MCPE 1.6 Crashing after update.,0
3173609658,OMG MINEcraft is awsome,shadow phazon phatom,https://itunes.apple.com/us/reviews/id587209655,1.6,5,I love the new updates!!!😆😆😆😆,0
3173375983,Do furniture,ShyROCKMAN345,https://itunes.apple.com/us/reviews/id665788346,1.6,5,Make furniture in the game,0
3173189426,Good game,SchorschChen,https://itunes.apple.com/us/reviews/id118308314,1.6,5,I like Minecraft!!! It is amazing game. Schorsch,0
3173168420,App crashes,rossyo808,https://itunes.apple.com/us/reviews/id127158624,1.6,1,HELP......the app crashes when playing for about a minute.,0
3173114906,Mojang update,Fur99999,https://itunes.apple.com/us/reviews/id139494824,1.6,1,"Minecraft needs to get a new update for iPad.
It crashes 30 seconds after opening the game!!!!!!!",0
3172968015,Give this 5 star because this is a awesome 😎 game,yanderedev fan,https://itunes.apple.com/us/reviews/id689018199,1.6,5,So I have played this and it is the best omg keep up the good work Minecraft,0
3172934935,I like Minecraft but,pokemonmask374,https://itunes.apple.com/us/reviews/id755521993,1.6,3,It isn’t loading in the friends worlds,0
3172831252,Always crashing PLEASE FIX,MTB52178,https://itunes.apple.com/us/reviews/id126287588,1.6,5,I am trying to play on my fav world but can’t because it ALWAYS crashes.,0
3172769530,I love Minecraft but I hate Microsoft,wolfmasked,https://itunes.apple.com/us/reviews/id854929612,1.6,3,They make you log in a Xbox live account and it makes me mad that I can’t play on severs,0
3172721342,Yes,Hfhhjjhhhb,https://itunes.apple.com/us/reviews/id30098622,1.6,5,Greatest app of the generation,0
3172683647,Did you even notice the review,Mr planeold,https://itunes.apple.com/us/reviews/id300398658,1.6,5,Mojang are you hereing a word I said,0
3172658628,WOO HOO!!!!,garciaryder,https://itunes.apple.com/us/reviews/id468569501,1.6,5,LOVE THIS GAME I Speak English and Thai,0
3172593680,I love this game but,i love my dad and mom,https://itunes.apple.com/us/reviews/id205791787,1.6,4,Me and my friends can not play Minecraft,0
3172564733,I rate this 5 stars if...,Nighthawk1976,https://itunes.apple.com/us/reviews/id477149987,1.6,5,IF YOU ADD SHEILD TO MOBILE!,0
3172561700,Please,Mxchee.Li,https://itunes.apple.com/us/reviews/id494531607,1.6,2,Can you please fix Minecraft😑,0
3172546034,🐛🐛🐛🐛🐛🐛🐛🐛🐛🐛,Mjslaydon,https://itunes.apple.com/us/reviews/id156868157,1.6,5,Abcdefghijklmnopqrstuvwxyz,0
3172525421,I won’t people to permanently dye,Slow listener,https://itunes.apple.com/us/reviews/id135222025,1.6,5,Of,0
3172514611,Awwww,fastRobe,https://itunes.apple.com/us/reviews/id902737379,1.6,3,It is sooooooooo cool,0
3172433856,Please fix!!!,567899844,https://itunes.apple.com/us/reviews/id422709815,1.6,5,The game is super laggy in every world I have!!! It really stinks because I love Minecraft,0
3172389538,Ugh!,MADcats chanal,https://itunes.apple.com/us/reviews/id548788722,1.6,2,This game keeps crashing !😖,0
3172379532,How to put a s addle on a horse,navayah puppy,https://itunes.apple.com/us/reviews/id729637996,1.6,5,Minecraft how do you put saddle on a horse?,0
3172316952,Love it but one problem,Chrissy 0525,https://itunes.apple.com/us/reviews/id495224702,1.6,4,I love mind but it cashes very often but it’s very fun game.,0
